date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMVRVCur,CapMrktCurUSD,CapRealUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2009-02-01,116,113,24656,218.194690265487,,,0,1,0,,0,,0,,5650,1549.9812100714,,5650,,1330.5,,1,,,,133050,1,1,100,,100,,100,,100,,,,
2009-02-02,130,128,27789,217.1015625,,,0,1,0,,0,,0,,6400,1675.15238436716,,6400,,2789,,1,,,,139450,1,1,50,,50,,50,,50,,,,
2009-02-03,154,139,34536,248.460431654676,,,0,1,0.125625,,0,,2.01,,6950,1732.75273224044,,6950,,2757.06214689,,1,,,,146400,16,12,53.1,,8.59166666666667,,0.01,,103.1,,,,
2009-02-04,119,119,25674,215.747899159664,,,0,1,,,,,0,,5950,1425.5004922875,,5950,,,,1,,,,152350,0,0,0,,,,,,0,,,,
2009-02-05,126,126,27185,215.753968253968,,,0,1,,,,,0,,6300,1449.41695556256,,6300,,,,1,,,,158650,0,0,0,,,,,,0,,,,
2009-02-06,122,122,26330,215.819672131148,,,0,1,,,,,0,,6100,1351.44157814871,,6100,,,,1,,,,164750,0,0,0,,,,,,0,,,,
2009-02-07,156,129,31002,240.325581395349,,,0,1,0,,0,,0,,6450,1375.14602803738,,6450,,148.86956522,,1,,,,171200,4,4,1150,,287.5,,174,,1150,,,,
2009-02-08,134,132,28720,217.575757575758,,,0,1,0,,0,,0,,6600,1354.89313835771,,6600,,177.8,,1,,,,177800,1,1,1000,,1000,,1000,,1000,,,,
2009-02-09,179,134,33982,253.597014925373,,,0,1,0,,0,,0,,6700,1325.47425474255,,6700,,83.86363636,,1,,,,184500,1,1,2200,,2200,,2200,,2200,,,,
2009-02-10,120,120,25880,215.666666666667,,,0,1,,,,,0,,6000,1149.6062992126,,6000,,,,1,,,,190500,0,0,0,,,,,,0,,,,
2009-02-11,148,133,30475,229.135338345865,,,0,1,0,,0,,0,,6650,1231.16916053766,,6650,,358.42847793,,1,,,,197150,2,2,550.04,,275.02,,275.02,,550.04,,,,
2009-02-12,119,119,25688,215.865546218487,,,0,1,,,,,0,,5950,1069.3008370261,,5950,,,,1,,,,203100,0,0,0,,,,,,0,,,,
2009-02-13,124,124,26769,215.879032258065,,,0,1,,,,,0,,6200,1081.22312470139,,6200,,,,1,,,,209300,0,0,0,,,,,,0,,,,
2009-02-14,136,136,29347,215.786764705882,,,0,1,,,,,0,,6800,1148.54234150856,,6800,,,,1,,,,216100,0,0,0,,,,,,0,,,,
2009-02-15,142,128,29364,229.40625,,,0,1,0,,0,,0,,6400,1049.88764044944,,6400,,404.54545455,,1,,,,222500,3,3,550,,300,,250,,900,,,,
2009-02-16,153,122,29787,244.155737704918,,,0,1,0,,0,,0,,6100,973.972003499563,,6100,,152.4,,1,,,,228600,1,1,1500,,1500,,1500,,1500,,,,
2009-02-17,117,117,25263,215.923076923077,,,0,1,,,,,0,,5850,910.748560460653,,5850,,,,1,,,,234450,0,0,0,,,,,,0,,,,
2009-02-18,118,118,25481,215.940677966102,,,0,1,,,,,0,,5900,895.985021843145,,5900,,,,1,,,,240350,0,0,0,,,,,,0,,,,
2009-02-19,141,124,28650,231.048387096774,,,0,1,0,,0,,0,,6200,917.866558507402,,6200,,308.1875,,1,,,,246550,1,1,800,,800,,800,,800,,,,
2009-02-20,122,122,26334,215.852459016393,,,0,1,,,,,0,,6100,881.258658222838,,6100,,,,1,,,,252650,0,0,0,,,,,,0,,,,
2009-02-21,114,114,24619,215.956140350877,,,0,1,,,,,0,,5700,805.302883684923,,5700,,,,1,,,,258350,0,0,0,,,,,,0,,,,
2009-02-22,133,121,27655,228.553719008264,,,0,1,0,,0,,0,,6050,835.192889561271,,6050,,661,,1,,,,264400,4,4,400,,262.5,,300,,1050,,,,
2009-02-23,108,108,23327,215.990740740741,,,0,1,,,,,0,,5400,730.54114158636,,5400,,,,1,,,,269800,0,0,0,,,,,,0,,,,
2009-02-24,106,106,22888,215.924528301887,,,0,1,,,,,0,,5300,703.198836786623,,5300,,,,1,,,,275100,0,0,0,,,,,,0,,,,
2009-02-25,105,105,22667,215.87619047619,,,0,1,,,,,0,,5250,683.520599250936,,5250,,,,1,,,,280350,0,0,0,,,,,,0,,,,
2009-02-26,107,107,23107,215.953271028037,,,0,1,,,,,0,,5350,683.496674833742,,5350,,,,1,,,,285700,0,0,0,,,,,,0,,,,
2009-02-27,152,115,28958,251.808695652174,,,0,1,0,,0,,0,,5750,720.106364728084,,5750,,161.91666667,,1,,,,291450,1,1,1800,,1800,,1800,,1800,,,,
2009-02-28,107,99,22227,224.515151515152,,,0,1,0,,0,,0,,4950,609.564777327935,,4950,,846.85714286,,1,,,,296400,1,1,350,,350,,350,,350,,,,
2009-03-01,105,105,22676,215.961904761905,,,0,1,,,,,0,,5250,635.256091496768,,5250,,,,1,,,,301650,0,0,0,,,,,,0,,,,
2009-03-02,108,108,23324,215.962962962963,,,0,1,,,,,0,,5400,641.914997557401,,5400,,,,1,,,,307050,0,0,0,,,,,,0,,,,
2009-03-03,114,105,23670,225.428571428571,,,0,1,0,,0,,0,,5250,613.59269932757,,5250,,780.75,,1,,,,312300,2,2,400,,200,,200,,400,,,,
2009-03-04,130,104,25450,244.711538461538,,,0,1,0,,0,,0,,5200,597.795275590551,,5200,,264.51059292,,1,,,,317500,2,2,1200.33,,600.165,,600.165,,1200.33,,,,
2009-03-05,121,112,25132,224.392857142857,,,0,1,0,,0,,0,,5600,632.621479418137,,5600,,807.75,,1,,,,323100,1,1,400,,400,,400,,400,,,,
2009-03-06,117,117,25265,215.940170940171,,,0,1,,,,,0,,5850,649.110807113543,,5850,,,,1,,,,328950,0,0,0,,,,,,0,,,,
2009-03-07,109,109,23541,215.97247706422,,,0,1,,,,,0,,5450,594.871411483254,,5450,,,,1,,,,334400,0,0,0,,,,,,0,,,,
2009-03-08,142,115,28013,243.591304347826,,,0,1,0,,0,,0,,5750,617.007202704689,,5750,,283.45833333,,1,,,,340150,3,3,1200,,516.666666666667,,300,,1550,,,,
2009-03-09,108,108,23297,215.712962962963,,,0,1,,,,,0,,5400,570.395022428013,,5400,,,,1,,,,345550,0,0,0,,,,,,0,,,,
2009-03-10,107,107,23109,215.971962616822,,,0,1,,,,,0,,5350,556.497577657452,,5350,,,,1,,,,350900,0,0,0,,,,,,0,,,,
2009-03-11,114,114,24610,215.877192982456,,,0,1,,,,,0,,5700,583.426808749299,,5700,,,,1,,,,356600,0,0,0,,,,,,0,,,,
2009-03-12,122,118,25906,219.542372881356,,,0,1,0,,0,,0,,5900,594.068965517241,,5900,,2416.66666667,,1,,,,362500,1,1,150,,150,,150,,150,,,,
2009-03-13,127,113,25921,229.389380530973,,,0,1,0,,0,,0,,5650,560.165693331522,,5650,,490.86666667,,1,,,,368150,1,1,750,,750,,750,,750,,,,
2009-03-14,110,110,23736,215.781818181818,,,0,1,,,,,0,,5500,537.267496320086,,5500,,,,1,,,,373650,0,0,0,,,,,,0,,,,
2009-03-15,123,123,26565,215.975609756098,,,0,1,,,,,0,,6150,591.034755134281,,6150,,,,1,,,,379800,0,0,0,,,,,,0,,,,
2009-03-16,170,121,31643,261.512396694215,,,0,1,0,,0,,0,,6050,572.307891667747,,6050,,160.77083333,,1,,,,385850,1,1,2400,,2400,,2400,,2400,,,,
2009-03-17,114,114,24619,215.956140350877,,,0,1,,,,,0,,5700,531.349763759418,,5700,,,,1,,,,391550,0,0,0,,,,,,0,,,,
2009-03-18,129,114,26301,230.710526315789,,,0,1,0,,0,,0,,5700,523.725613593455,,5700,,567.5,,1,,,,397250,2,2,700,,350,,350,,700,,,,
2009-03-19,122,122,26326,215.786885245902,,,0,1,,,,,0,,6100,552.001983389116,,6100,,,,1,,,,403350,0,0,0,,,,,,0,,,,
2009-03-20,131,118,26888,227.864406779661,,,0,1,0,,0,,0,,5900,526.206475259621,,5900,,682.08333333,,1,,,,409250,1,1,600,,600,,600,,600,,,,
2009-03-21,50,50,10792,215.84,,,0,1,,,,,0,,2500,221.615057680631,,2500,,,,1,,,,411750,0,0,0,,,,,,0,,,,
2009-03-22,131,119,27030,227.142857142857,,,0,1,0,,0,,0,,5950,519.930572180991,,5950,,759.45454545,,1,,,,417700,2,2,550,,275,,275,,550,,,,
2009-03-23,130,130,28070,215.923076923077,,,0,1,,,,,0,,6500,559.288071664309,,6500,,,,1,,,,424200,0,0,0,,,,,,0,,,,
2009-03-24,105,105,22678,215.980952380952,,,0,1,,,,,0,,5250,446.210268948655,,5250,,,,1,,,,429450,0,0,0,,,,,,0,,,,
2009-03-25,117,117,25247,215.786324786325,,,0,1,,,,,0,,5850,490.52377670572,,5850,,,,1,,,,435300,0,0,0,,,,,,0,,,,
2009-03-26,146,117,28502,243.606837606838,,,0,1,0,,0,,0,,5850,484.019041142469,,5850,,315.10714286,,1,,,,441150,1,1,1400,,1400,,1400,,1400,,,,
2009-03-27,106,106,22891,215.952830188679,,,0,1,,,,,0,,5300,433.30720125434,,5300,,,,1,,,,446450,0,0,0,,,,,,0,,,,
2009-03-28,140,119,28112,236.235294117647,,,0,1,0,,0,,0,,5950,480.050839964633,,5950,,452.4,,1,,,,452400,3,3,1000,,333.333333333333,,150,,1000,,,,
2009-03-29,116,116,25052,215.965517241379,,,0,1,,,,,0,,5800,462.025316455696,,5800,,,,1,,,,458200,0,0,0,,,,,,0,,,,
2009-03-30,120,120,25902,215.85,,,0,1,,,,,0,,6000,471.779405428695,,6000,,,,1,,,,464200,0,0,0,,,,,,0,,,,
2009-03-31,143,110,27447,249.518181818182,,,0,1,0,,0,,0,,5500,427.400468384075,,5500,,293.5625,,1,,,,469700,1,1,1600,,1600,,1600,,1600,,,,
2009-04-01,114,114,24606,215.842105263158,,,0,1,,,,,0,,5700,437.631468237274,,5700,,,,1,,,,475400,0,0,0,,,,,,0,,,,
2009-04-02,115,115,24829,215.904347826087,,,0,1,,,,,0,,5750,436.194533929128,,5750,,,,1,,,,481150,0,0,0,,,,,,0,,,,
2009-04-03,116,116,25048,215.931034482759,,,0,1,,,,,0,,5800,434.746893931615,,5800,,,,1,,,,486950,0,0,0,,,,,,0,,,,
2009-04-04,113,113,24381,215.761061946903,,,0,1,,,,,0,,5650,418.645960211125,,5650,,,,1,,,,492600,0,0,0,,,,,,0,,,,
2009-04-05,148,130,30102,231.553846153846,,,0,1,0,,0,,0,,6500,475.355640152274,,6500,,587.17647059,,1,,,,499100,2,2,850,,425,,425,,850,,,,
2009-04-06,109,109,23542,215.981651376147,,,0,1,,,,,0,,5450,394.262213853929,,5450,,,,1,,,,504550,0,0,0,,,,,,0,,,,
2009-04-07,100,100,21599,215.99,,,0,1,,,,,0,,5000,358.159160043175,,5000,,,,1,,,,509550,0,0,0,,,,,,0,,,,
2009-04-08,105,105,22680,216,,,0,1,,,,,0,,5250,372.231934731935,,5250,,,,1,,,,514800,0,0,0,,,,,,0,,,,
2009-04-09,99,99,21358,215.737373737374,,,0,1,,,,,0,,4950,347.619047619048,,4950,,,,1,,,,519750,0,0,0,,,,,,0,,,,
2009-04-10,108,108,23321,215.935185185185,,,0,1,,,,,0,,5400,375.321336760925,,5400,,,,1,,,,525150,0,0,0,,,,,,0,,,,
2009-04-11,128,120,26801,223.341666666667,,,0,1,0,,0,,0,,6000,412.312905958769,,6000,,1517.57142857,,1,,,,531150,1,1,350,,350,,350,,350,,,,
2009-04-12,127,118,26516,224.71186440678,,,0,1,0,,0,,0,,5900,400.986872730658,,5900,,565.31578947,,1,,,,537050,2,2,950,,475,,475,,950,,,,
2009-04-13,117,115,25066,217.965217391304,,,0,1,0,,0,,0,,5750,386.652542372881,,5750,,54280,,1,,,,542800,1,1,10,,10,,10,,10,,,,
2009-04-14,124,124,26777,215.943548387097,,,0,1,,,,,0,,6200,412.204007285975,,6200,,,,1,,,,549000,0,0,0,,,,,,0,,,,
2009-04-15,113,113,24380,215.752212389381,,,0,1,,,,,0,,5650,371.811052014784,,5650,,,,1,,,,554650,0,0,0,,,,,,0,,,,
2009-04-16,123,123,26554,215.886178861789,,,0,1,,,,,0,,6150,400.276390870185,,6150,,,,1,,,,560800,0,0,0,,,,,,0,,,,
2009-04-17,112,112,24177,215.866071428571,,,0,1,,,,,0,,5600,360.875706214689,,5600,,,,1,,,,566400,0,0,0,,,,,,0,,,,
2009-04-18,131,126,27977,222.039682539683,,,0,1,0,,0,,0,,6300,401.519119958093,,6300,,3470.48842565,,1,,,,572700,4,4,165.02,,41.255,,41.255,,165.02,,,,
2009-04-19,128,119,26656,224,,,0,1,0,,0,,0,,5950,375.313229067658,,5950,,1446.625,,1,,,,578650,1,1,400,,400,,400,,400,,,,
2009-04-20,236,119,38917,327.033613445378,,,0,1,0,,0,,0,,5950,371.49332877181,,5950,,101.66956522,,1,,,,584600,2,2,5750,,2875,,2875,,5750,,,,
2009-04-21,125,123,26782,217.739837398374,,,0,1,0,,0,,0,,6150,379.983072365637,,6150,,59075000,,1,,,,590750,1,1,0.01,,0.01,,0.01,,0.01,,,,
2009-04-22,121,121,26132,215.96694214876,,,0,1,,,,,0,,6050,370.015080428954,,6050,,,,1,,,,596800,0,0,0,,,,,,0,,,,
2009-04-23,75,75,16174,215.653333333333,,,0,1,,,,,0,,3750,227.916076929481,,3750,,,,1,,,,600550,0,0,0,,,,,,0,,,,
2009-04-24,115,115,24830,215.913043478261,,,0,1,,,,,0,,5750,346.157017977899,,5750,,,,1,,,,606300,0,0,0,,,,,,0,,,,
2009-04-25,118,118,25473,215.872881355932,,,0,1,,,,,0,,5900,351.764129369487,,5900,,,,1,,,,612200,0,0,0,,,,,,0,,,,
2009-04-26,128,112,25990,232.053571428571,,,0,1,0,,0,,0,,5600,330.851408222726,,5600,,823.73333333,,1,,,,617800,2,2,750,,375,,375,,750,,,,
2009-04-27,104,104,22451,215.875,,,0,1,,,,,0,,5200,304.654895666132,,5200,,,,1,,,,623000,0,0,0,,,,,,0,,,,
2009-04-28,117,117,25231,215.649572649573,,,0,1,,,,,0,,5850,339.548381967083,,5850,,,,1,,,,628850,0,0,0,,,,,,0,,,,
2009-04-29,149,128,29964,234.09375,,,0,1,0,,0,,0,,6400,367.729240456513,,6400,,635.25,,1,,,,635250,1,1,1000,,1000,,1000,,1000,,,,
2009-04-30,131,131,28288,215.93893129771,,,0,1,,,,,0,,6550,372.507011530072,,6550,,,,1,,,,641800,0,0,0,,,,,,0,,,,
2009-05-01,121,121,26123,215.892561983471,,,0,1,,,,,0,,6050,340.858223354172,,6050,,,,1,,,,647850,0,0,0,,,,,,0,,,,
2009-05-02,142,126,29153,231.373015873016,,,0,1,0.015,,0.015,,0.03,,6300,351.524879614767,,6300,,936.46657982,,1,,,,654150,2,2,698.53,,349.265,,349.265,,698.53,,,,
2009-05-03,110,106,23710,223.679245283019,,,0,1,0,,0,,0,,5300,293.350519372204,,5300,,26378,,1,,,,659450,3,3,25,,16.6666666666667,,15,,50,,,,
2009-05-04,159,128,31098,242.953125,,,0,1,0,,0,,0,,6400,350.829766463918,,6400,,443.9,,1,,,,665850,1,1,1500,,1500,,1500,,1500,,,,
2009-05-05,146,135,30332,224.681481481481,,,0,1,0,,0,,0,,6750,366.302408563782,,6750,,1345.2,,1,,,,672600,1,1,500,,500,,500,,500,,,,
2009-05-06,135,135,29157,215.977777777778,,,0,1,,,,,0,,6750,362.662839478914,,6750,,,,1,,,,679350,0,0,0,,,,,,0,,,,
2009-05-07,122,122,26352,216,,,0,1,,,,,0,,6100,324.823108906558,,6100,,,,1,,,,685450,0,0,0,,,,,,0,,,,
2009-05-08,107,107,23101,215.897196261682,,,0,1,,,,,0,,5350,282.679502026636,,5350,,,,1,,,,690800,0,0,0,,,,,,0,,,,
2009-05-09,78,78,16809,215.5,,,0,1,,,,,0,,3900,204.908593637541,,3900,,,,1,,,,694700,0,0,0,,,,,,0,,,,
2009-05-10,85,85,18343,215.8,,,0,1,,,,,0,,4250,221.940052936548,,4250,,,,1,,,,698950,0,0,0,,,,,,0,,,,
2009-05-11,123,120,26263,218.858333333333,,,0,1,0.1,,0.1,,0.1,,6000,310.660330519895,,6000,,14099,,1,,,,704950,1,1,50,,50,,50,,50,,,,
2009-05-12,130,130,28070,215.923076923077,,,0,1,,,,,0,,6500,333.473891348654,,6500,,,,1,,,,711450,0,0,0,,,,,,0,,,,
2009-05-13,117,111,25060,225.765765765766,,,0,1,0,,0,,0,,5550,282.531380753138,,5550,,13785.81042107,,1,,,,717000,5,5,52.01,,10.404,,1,,52.02,,,,
2009-05-14,145,139,30728,221.064748201439,,,0,1,0,,0,,0,,6950,350.404033427723,,6950,,4826.33333333,,1,,,,723950,3,3,150,,50,,49.99,,150,,,,
2009-05-15,147,136,30549,224.625,,,0,1,0,,0,,0,,6800,339.651043448512,,6800,,1461.5,,1,,,,730750,1,1,500,,500,,500,,500,,,,
2009-05-16,119,119,25699,215.957983193277,,,0,1,,,,,0,,5950,294.794353196688,,5950,,,,1,,,,736700,0,0,0,,,,,,0,,,,
2009-05-17,127,127,27427,215.96062992126,,,0,1,,,,,0,,6350,311.923827467869,,6350,,,,1,,,,743050,0,0,0,,,,,,0,,,,
2009-05-18,118,118,25478,215.915254237288,,,0,1,,,,,0,,5900,287.535883570332,,5900,,,,1,,,,748950,0,0,0,,,,,,0,,,,
2009-05-19,86,86,18567,215.895348837209,,,0,1,,,,,0,,4300,208.363757052771,,4300,,,,1,,,,753250,0,0,0,,,,,,0,,,,
2009-05-20,120,120,25887,215.725,,,0,1,,,,,0,,6000,288.442541982219,,6000,,,,1,,,,759250,0,0,0,,,,,,0,,,,
2009-05-21,82,82,17710,215.975609756098,,,0,1,,,,,0,,4100,196.043754503177,,4100,,,,1,,,,763350,0,0,0,,,,,,0,,,,
2009-05-22,61,61,13174,215.967213114754,,,0,1,,,,,0,,3050,145.257045929019,,3050,,,,1,,,,766400,0,0,0,,,,,,0,,,,
2009-05-23,32,32,6909,215.90625,,,0,1,,,,,0,,1600,76.0416666666667,,1600,,,,1,,,,768000,0,0,0,,,,,,0,,,,
2009-05-24,100,100,21591,215.91,,,0,1,,,,,0,,5000,236.093143596378,,5000,,,,1,,,,773000,0,0,0,,,,,,0,,,,
2009-05-25,109,109,23539,215.954128440367,,,0,1,,,,,0,,5450,255.539854839746,,5450,,,,1,,,,778450,0,0,0,,,,,,0,,,,
2009-05-26,125,125,26987,215.896,,,0,1,,,,,0,,6250,290.716197272843,,6250,,,,1,,,,784700,0,0,0,,,,,,0,,,,
2009-05-27,119,119,25673,215.739495798319,,,0,1,,,,,0,,5950,274.679061531651,,5950,,,,1,,,,790650,0,0,0,,,,,,0,,,,
2009-05-28,95,95,20508,215.873684210526,,,0,1,,,,,0,,4750,217.97208951471,,4750,,,,1,,,,795400,0,0,0,,,,,,0,,,,
2009-05-29,167,106,29766,280.811320754717,,,0,1,0,,0,,0,,5300,241.601099038341,,5300,,266.9,,1,,,,800700,1,1,3000,,3000,,3000,,3000,,,,
2009-05-30,109,109,23517,215.752293577982,,,0,1,,,,,0,,5450,246.759287973702,,5450,,,,1,,,,806150,0,0,0,,,,,,0,,,,
2009-05-31,96,96,20736,216,,,0,1,,,,,0,,4800,216.042912633331,,4800,,,,1,,,,810950,0,0,0,,,,,,0,,,,
2009-06-01,73,71,15608,219.830985915493,,,0,1,0,,0,,0,,3550,159.085328422345,,3550,,81450000,,1,,,,814500,1,1,0.01,,0.01,,0.01,,0.01,,,,
2009-06-02,111,111,23966,215.90990990991,,,0,1,,,,,0,,5550,247.027620267057,,5550,,,,1,,,,820050,0,0,0,,,,,,0,,,,
2009-06-03,71,71,15336,216,,,0,1,,,,,0,,3550,157.327586206897,,3550,,,,1,,,,823600,0,0,0,,,,,,0,,,,
2009-06-04,66,66,14251,215.924242424242,,,0,1,,,,,0,,3300,145.664530172935,,3300,,,,1,,,,826900,0,0,0,,,,,,0,,,,
2009-06-05,30,30,6473,215.766666666667,,,0,1,,,,,0,,1500,66.0912602607436,,1500,,,,1,,,,828400,0,0,0,,,,,,0,,,,
2009-06-06,28,28,6033,215.464285714286,,,0,1,,,,,0,,1400,61.5811038804531,,1400,,,,1,,,,829800,0,0,0,,,,,,0,,,,
2009-06-07,16,16,3454,215.875,,,0,1,,,,,0,,800,35.1553094148808,,800,,,,1,,,,830600,0,0,0,,,,,,0,,,,
2009-06-08,82,82,17693,215.768292682927,,,0,1,,,,,0,,4100,179.285971007548,,4100,,,,1,,,,834700,0,0,0,,,,,,0,,,,
2009-06-09,91,91,19639,215.813186813187,,,0,1,,,,,0,,4550,197.885016383676,,4550,,,,1,,,,839250,0,0,0,,,,,,0,,,,
2009-06-10,82,82,17706,215.926829268293,,,0,1,,,,,0,,4100,177.447086025968,,4100,,,,1,,,,843350,0,0,0,,,,,,0,,,,
2009-06-11,89,89,19220,215.955056179775,,,0,1,,,,,0,,4450,191.58410002359,,4450,,,,1,,,,847800,0,0,0,,,,,,0,,,,
2009-06-12,86,86,18562,215.837209302326,,,0,1,,,,,0,,4300,184.191996244572,,4300,,,,1,,,,852100,0,0,0,,,,,,0,,,,
2009-06-13,78,78,16807,215.474358974359,,,0,1,,,,,0,,3900,166.296728971963,,3900,,,,1,,,,856000,0,0,0,,,,,,0,,,,
2009-06-14,72,72,15531,215.708333333333,,,0,1,,,,,0,,3600,152.861796184272,,3600,,,,1,,,,859600,0,0,0,,,,,,0,,,,
2009-06-15,84,84,18138,215.928571428571,,,0,1,,,,,0,,4200,177.471636952998,,4200,,,,1,,,,863800,0,0,0,,,,,,0,,,,
2009-06-16,71,71,15314,215.69014084507,,,0,1,,,,,0,,3550,149.391825675909,,3550,,,,1,,,,867350,0,0,0,,,,,,0,,,,
2009-06-17,79,79,17038,215.670886075949,,,0,1,,,,,0,,3950,165.471135085504,,3950,,,,1,,,,871300,0,0,0,,,,,,0,,,,
2009-06-18,80,80,17266,215.825,,,0,1,,,,,0,,4000,166.799954301382,,4000,,,,1,,,,875300,0,0,0,,,,,,0,,,,
2009-06-19,87,87,18763,215.666666666667,,,0,1,,,,,0,,4350,180.497925311203,,4350,,,,1,,,,879650,0,0,0,,,,,,0,,,,
2009-06-20,78,78,16829,215.75641025641,,,0,1,,,,,0,,3900,161.111425499406,,3900,,,,1,,,,883550,0,0,0,,,,,,0,,,,
2009-06-21,81,81,17481,215.814814814815,,,0,1,,,,,0,,4050,166.544614691302,,4050,,,,1,,,,887600,0,0,0,,,,,,0,,,,
2009-06-22,137,76,23285,306.381578947368,,,0,1,0,,0,,0,,3800,155.597935831277,,3800,,297.13333333,,1,,,,891400,1,1,3000,,3000,,3000,,3000,,,,
2009-06-23,76,76,16379,215.513157894737,,,0,1,,,,,0,,3800,154.937444146559,,3800,,,,1,,,,895200,0,0,0,,,,,,0,,,,
2009-06-24,100,95,21053,221.610526315789,,,0,1,0,,0,,0,,4750,192.64959164398,,4750,,7200.17601408,,1,,,,899950,2,2,124.99,,62.495,,62.495,,124.99,,,,
2009-06-25,89,68,16983,249.75,,,0,1,0,,0,,0,,3400,137.377539159794,,3400,,903.35,,1,,,,903350,1,1,1000,,1000,,1000,,1000,,,,
2009-06-26,90,90,19402,215.577777777778,,,0,1,,,,,0,,4500,180.921958473316,,4500,,,,1,,,,907850,0,0,0,,,,,,0,,,,
2009-06-27,84,84,18133,215.869047619048,,,0,1,,,,,0,,4200,168.082890192424,,4200,,,,1,,,,912050,0,0,0,,,,,,0,,,,
2009-06-28,48,46,10152,220.695652173913,,,0,1,0,,0,,0,,2300,91.8138568381911,,2300,,36574,,1,,,,914350,1,1,25,,25,,25,,25,,,,
2009-06-29,87,83,18608,224.192771084337,,,0,1,0,,0,,0,,4150,164.915623298857,,4150,,7348,,1,,,,918500,2,2,125,,62.5,,62.5,,125,,,,
2009-06-30,85,85,18337,215.729411764706,,,0,1,,,,,0,,4250,168.111622866432,,4250,,,,1,,,,922750,0,0,0,,,,,,0,,,,
2009-07-01,77,74,16236,219.405405405405,,,0,1,0,,0,,0,,3700,145.771493334773,,3700,,9264.5,,1,,,,926450,1,1,100,,100,,100,,100,,,,
2009-07-02,85,83,18147,218.638554216867,,,0,1,0,,0,,0,,4150,162.771330324522,,4150,,93060,,1,,,,930600,1,1,10,,10,,10,,10,,,,
2009-07-03,82,82,17710,215.975609756098,,,0,1,,,,,0,,4100,160.104846474805,,4100,,,,1,,,,934700,0,0,0,,,,,,0,,,,
2009-07-04,89,89,19213,215.876404494382,,,0,1,,,,,0,,4450,172.948943193313,,4450,,,,1,,,,939150,0,0,0,,,,,,0,,,,
2009-07-05,79,79,17063,215.987341772152,,,0,1,,,,,0,,3950,152.873502279716,,3950,,,,1,,,,943100,0,0,0,,,,,,0,,,,
2009-07-06,84,84,18142,215.97619047619,,,0,1,,,,,0,,4200,161.828354270031,,4200,,,,1,,,,947300,0,0,0,,,,,,0,,,,
2009-07-07,69,69,14899,215.927536231884,,,0,1,,,,,0,,3450,132.448067315277,,3450,,,,1,,,,950750,0,0,0,,,,,,0,,,,
2009-07-08,74,74,15984,216,,,0,1,,,,,0,,3700,141.495101891141,,3700,,,,1,,,,954450,0,0,0,,,,,,0,,,,
2009-07-09,86,86,18551,215.709302325581,,,0,1,,,,,0,,4300,163.702737940026,,4300,,,,1,,,,958750,0,0,0,,,,,,0,,,,
2009-07-10,81,81,17486,215.876543209877,,,0,1,,,,,0,,4050,153.536560033236,,4050,,,,1,,,,962800,0,0,0,,,,,,0,,,,
2009-07-11,83,83,17927,215.987951807229,,,0,1,,,,,0,,4150,156.652360515021,,4150,,,,1,,,,966950,0,0,0,,,,,,0,,,,
2009-07-12,77,77,16616,215.792207792208,,,0,1,,,,,0,,3850,144.751751133086,,3850,,,,1,,,,970800,0,0,0,,,,,,0,,,,
2009-07-13,78,78,16841,215.910256410256,,,0,1,,,,,0,,3900,146.044936903663,,3900,,,,1,,,,974700,0,0,0,,,,,,0,,,,
2009-07-14,69,69,14900,215.942028985507,,,0,1,,,,,0,,3450,128.737923631345,,3450,,,,1,,,,978150,0,0,0,,,,,,0,,,,
2009-07-15,45,45,9720,216,,,0,1,,,,,0,,2250,83.7668298653611,,2250,,,,1,,,,980400,0,0,0,,,,,,0,,,,
2009-07-16,71,71,15326,215.859154929577,,,0,1,,,,,0,,3550,131.688602063113,,3550,,,,1,,,,983950,0,0,0,,,,,,0,,,,
2009-07-17,47,47,10138,215.702127659574,,,0,1,,,,,0,,2350,86.966440231167,,2350,,,,1,,,,986300,0,0,0,,,,,,0,,,,
2009-07-18,4,4,863,215.75,,,0,1,,,,,0,,200,7.39989863152559,,200,,,,1,,,,986500,0,0,0,,,,,,0,,,,
2009-07-19,70,70,15108,215.828571428571,,,0,1,,,,,0,,3500,129.040404040404,,3500,,,,1,,,,990000,0,0,0,,,,,,0,,,,
2009-07-20,192,70,29028,414.685714285714,,,0,1,0.14,,0.14,,0.14,,3500,128.585807750377,,3500,,165.58333333,,1,,,,993500,1,1,6000,,6000,,6000,,6000,,,,
2009-07-21,82,82,17700,215.853658536585,,,0,1,,,,,0,,4100,150.010024057739,,4100,,,,1,,,,997600,0,0,0,,,,,,0,,,,
2009-07-22,60,60,12920,215.333333333333,,,0,1,,,,,0,,3000,109.434339396362,,3000,,,,1,,,,1000600,0,0,0,,,,,,0,,,,
